Student ID,student_name,gender,grade,school_name,reading_score,math_score
37748,Matthew Simpson,M,11th,Thomas High School,69,74
37778,Mariah Flores,F,10th,Thomas High School,69,93
37951,Steve Woods,M,11th,Thomas High School,69,71
37981,Kayla Baldwin,F,12th,Thomas High School,69,96
37989,Mark Atkins,M,12th,Thomas High School,69,94
37991,Samantha Keller,F,10th,Thomas High School,69,79
37997,Darlene Hunt,F,10th,Thomas High School,69,71
38014,Jacob Vazquez,M,11th,Thomas High School,69,84
38028,Victoria Mullen,F,9th,Thomas High School,69,86
38047,Alice Carson,F,9th,Thomas High School,69,72
38083,Wendy Douglas,F,10th,Thomas High School,69,87
38085,Miranda Brown,F,11th,Thomas High School,69,92
38113,Brian Sullivan,M,9th,Thomas High School,69,85
38131,Mary Hawkins,F,12th,Thomas High School,69,75
38139,Lucas Cox,M,12th,Thomas High School,69,74
38213,Vicki Miller,F,10th,Thomas High School,69,68
38281,Hector Romero,M,11th,Thomas High School,69,85
38313,Clinton Blake,M,12th,Thomas High School,69,96
38314,Savannah Smith,F,11th,Thomas High School,69,73
38322,James Horton,M,9th,Thomas High School,69,97
38335,Charlotte Graham,F,9th,Thomas High School,69,78
38337,Theresa Gentry,F,12th,Thomas High School,69,95
38370,Evan Jones,M,10th,Thomas High School,69,90
38389,Joseph Kim,M,11th,Thomas High School,69,94
38393,Kurt Martinez,M,12th,Thomas High School,69,81
38552,Christina Hall,F,12th,Thomas High School,69,80
38679,Travis Spencer,M,11th,Thomas High School,69,68
38684,Amanda Small,F,12th,Thomas High School,69,98
38713,Michelle Pratt,F,10th,Thomas High School,69,76
38764,Chelsea Adams,F,10th,Thomas High School,69,78
38767,Linda Mccann,F,10th,Thomas High School,69,85
38782,Larry Scott,M,10th,Thomas High School,69,71
38795,Ashley Mcdonald,F,12th,Thomas High School,69,77
38810,Chad Dudley,M,11th,Thomas High School,69,76
38893,Evan Moreno,M,11th,Thomas High School,69,82
38896,Lisa Jackson,F,12th,Thomas High School,69,88
38918,Nicholas White,M,9th,Thomas High School,69,99
39109,Ernest Lawrence,M,11th,Thomas High School,69,69
39132,Shawn Hayden,M,9th,Thomas High School,69,78
39146,Michael Carroll,M,9th,Thomas High School,69,95
107,Steven Mendez,M,12th,Huang High School,68,88
161,Wanda Horton,F,11th,Huang High School,68,88
192,Kevin Allen,M,12th,Huang High School,68,63
247,Evelyn Buck,F,10th,Huang High School,68,60
257,Alexander Obrien,M,10th,Huang High School,68,90
262,David Cross,M,11th,Huang High School,68,61
303,Debra Martin,F,12th,Huang High School,68,55
307,Nathan Baird,M,11th,Huang High School,68,59
316,Andrew Gaines,M,12th,Huang High School,68,87
371,Terri Fischer,F,10th,Huang High School,68,55
375,Erin Hill,F,10th,Huang High School,68,98
409,John Martinez,M,11th,Huang High School,68,76
434,Jacqueline White,F,12th,Huang High School,68,67
483,James Lopez,M,9th,Huang High School,68,89
528,Henry Evans,M,10th,Huang High School,68,88
623,Crystal Anderson,F,11th,Huang High School,68,91
794,Brandon Wilson,M,10th,Huang High School,68,69
848,Andrew Young,M,9th,Huang High School,68,74
859,Sharon Taylor,F,10th,Huang High School,68,94
889,Maria Mack,F,9th,Huang High School,68,83
939,Kayla Rivas,F,9th,Huang High School,68,63
1003,Robin Mccoy,F,9th,Huang High School,68,71
1092,Pam Burke,F,9th,Huang High School,68,95
1097,Ryan Burns,M,12th,Huang High School,68,85
1102,John Evans,M,12th,Huang High School,68,64
1117,Matthew Ortega,M,10th,Huang High School,68,62
1120,Lauren Jones,F,10th,Huang High School,68,65
1133,Nicole Mendoza,F,12th,Huang High School,68,70
1180,Luke Klein,M,12th,Huang High School,68,88
1233,Michael Bishop,M,9th,Huang High School,68,79
1261,Glenn Stevens,M,12th,Huang High School,68,64
1275,Casey Anderson,F,9th,Huang High School,68,86
1295,Clifford Kirby,M,12th,Huang High School,68,68
1302,Alyssa Williams,F,11th,Huang High School,68,84
1320,Tyler Collins,M,12th,Huang High School,68,78
1362,Teresa Davis,F,9th,Huang High School,68,86
1367,Rachael Hawkins,F,10th,Huang High School,68,66
1431,Renee Mahoney,F,11th,Huang High School,68,99
1451,Steven Lewis,M,11th,Huang High School,68,56
1527,Alexander Collins,M,12th,Huang High School,68,80
1531,Donald Anderson,M,9th,Huang High School,68,98
1581,Danielle Patel,F,12th,Huang High School,68,59
1587,Robert Spencer,M,9th,Huang High School,68,93
1614,Brittany Simmons,F,12th,Huang High School,68,63
1642,Breanna Gregory,F,10th,Huang High School,68,84
1674,Jay Wright,M,10th,Huang High School,68,83
1731,Philip Walsh,M,11th,Huang High School,68,78
1902,David Gordon,M,9th,Huang High School,68,80
1977,Richard Baker,M,9th,Huang High School,68,91
2060,Christina Carrillo,F,12th,Huang High School,68,91
2068,Sheila Green,F,10th,Huang High School,68,71
2213,Amanda Freeman,F,9th,Huang High School,68,72
2241,Nathan Ball,M,11th,Huang High School,68,70
2242,John Clark,M,11th,Huang High School,68,93
2254,Cynthia Ferguson,F,11th,Huang High School,68,63
2323,Richard Blackwell,M,11th,Huang High School,68,56
2341,Bryan Hansen,M,12th,Huang High School,68,86
2390,Lucas Hernandez,M,10th,Huang High School,68,70
2398,Michael Foley,M,12th,Huang High School,68,67
2399,Anthony Bailey,M,10th,Huang High School,68,74
2430,Jeffrey Brown,M,11th,Huang High School,68,59
2440,Amy Smith,F,9th,Huang High School,68,99
2444,Benjamin Hicks,M,10th,Huang High School,68,94
2538,Melanie Jackson,F,10th,Huang High School,68,88
2578,Tiffany Contreras,F,9th,Huang High School,68,94
2582,Devin Lucas,M,11th,Huang High School,68,55
2820,Lisa Shaw,F,10th,Huang High School,68,69
2930,Kristi Turner,F,10th,Figueroa High School,68,91
2988,Jennifer Evans,F,10th,Figueroa High School,68,82
3165,Victoria Garcia MD,F,9th,Figueroa High School,68,81
3178,Nicole Thornton,F,10th,Figueroa High School,68,68
3180,Ryan Villarreal,M,11th,Figueroa High School,68,68
3189,Michael Evans DVM,M,10th,Figueroa High School,68,94
3197,Eric Johnson,M,10th,Figueroa High School,68,87
3206,Monique Kennedy,F,9th,Figueroa High School,68,75
3208,Alexis Fuller,F,12th,Figueroa High School,68,91
3221,Victor Stone,M,9th,Figueroa High School,68,60
3224,Lisa Boyd,F,9th,Figueroa High School,68,98
3228,Tyler Frye,M,9th,Figueroa High School,68,73
3240,Amber Allen,F,9th,Figueroa High School,68,70
3277,Richard Bauer,M,12th,Figueroa High School,68,55
3309,Jessica Sheppard,F,11th,Figueroa High School,68,65
3318,Michelle Mejia,F,10th,Figueroa High School,68,96
3354,Valerie Scott,F,10th,Figueroa High School,68,63
3360,Wesley Stewart,M,10th,Figueroa High School,68,85
3372,Ryan Williams,M,12th,Figueroa High School,68,93
3407,Peter Williamson,M,12th,Figueroa High School,68,76
3413,Stephen Campbell,M,12th,Figueroa High School,68,98
3419,Andrea Johnson,F,10th,Figueroa High School,68,82
3421,Jeremy Saunders,M,10th,Figueroa High School,68,87
3527,Carrie Downs,F,11th,Figueroa High School,68,82
3578,Edward Dorsey,M,10th,Figueroa High School,68,61
3609,Lori Cummings,F,11th,Figueroa High School,68,57
3636,Philip Horne,M,10th,Figueroa High School,68,88
3641,Tiffany Hernandez,F,9th,Figueroa High School,68,95
3643,Elizabeth Hansen,F,9th,Figueroa High School,68,80
3670,Justin Case,M,10th,Figueroa High School,68,68
3677,Tracey Nguyen,F,9th,Figueroa High School,68,55
3711,Ashley Kirby,F,9th,Figueroa High School,68,70
3722,Tony Diaz,M,10th,Figueroa High School,68,69
3771,William Todd,M,9th,Figueroa High School,68,74
3794,Eric Burns,M,9th,Figueroa High School,68,61
3799,Scott Rodriguez,M,10th,Figueroa High School,68,67
3833,Kristin White,F,12th,Figueroa High School,68,98
3843,Tracy Proctor,F,9th,Figueroa High School,68,98
3846,Jeffrey Nash,M,11th,Figueroa High School,68,61
3870,Carlos Bradshaw,M,9th,Figueroa High School,68,98
3871,Judy Ruiz,F,11th,Figueroa High School,68,99
3877,Alyssa Roberts,F,9th,Figueroa High School,68,75
3925,Sergio Young,M,9th,Figueroa High School,68,95
3930,Amy Hughes,F,10th,Figueroa High School,68,86
3976,Jason Lee,M,11th,Figueroa High School,68,87
3987,Benjamin Chen,M,10th,Figueroa High School,68,57
3991,Maria Torres,F,11th,Figueroa High School,68,93
4039,Megan Callahan,F,9th,Figueroa High School,68,63
4081,Johnny Hamilton,M,11th,Figueroa High School,68,61
4145,Elizabeth Rush,F,11th,Figueroa High School,68,59
4208,Sheila Diaz,F,11th,Figueroa High School,68,61
4273,Eric Krause,M,11th,Figueroa High School,68,64
4287,Jackie Berg,F,11th,Figueroa High School,68,80
4397,Andrea West,F,12th,Figueroa High School,68,80
4407,Bryan Martin,M,11th,Figueroa High School,68,82
4417,Katelyn Castro,F,11th,Figueroa High School,68,99
4466,Devon Morris,M,10th,Figueroa High School,68,76
4560,Sandy Evans,F,10th,Figueroa High School,68,79
4583,Daniel Davis,M,11th,Figueroa High School,68,86
4632,Monica Sheppard,F,9th,Figueroa High School,68,86
4742,Shelly Blair,F,10th,Figueroa High School,68,59
4744,Juan Simpson,M,9th,Figueroa High School,68,94
4758,Kenneth Thomas,M,9th,Figueroa High School,68,58
4759,Donald Haney,M,10th,Figueroa High School,68,89
4779,Matthew Mays,M,12th,Figueroa High School,68,71
4808,Mary Wheeler,F,9th,Figueroa High School,68,94
4883,Kenneth Martinez,M,11th,Figueroa High School,68,97
5015,Mark Lawrence,M,11th,Figueroa High School,68,70
5092,Jocelyn Richardson,F,11th,Figueroa High School,68,93
5098,Laura Randolph,F,9th,Figueroa High School,68,81
5099,Anne Vincent,F,11th,Figueroa High School,68,95
5253,Theresa Davis,F,9th,Figueroa High School,68,93
5266,Danny Lawrence,M,11th,Figueroa High School,68,76
5284,Amanda Koch,F,12th,Figueroa High School,68,73
5301,Michael Garcia,M,11th,Figueroa High School,68,85
5317,John Vance,M,11th,Figueroa High School,68,71
5320,Tyler Brown,M,12th,Figueroa High School,68,97
5456,Anthony Curry,M,12th,Figueroa High School,68,57
5504,Michael Chan,M,12th,Figueroa High School,68,81
5505,Erin Porter,F,12th,Figueroa High School,68,80
5535,Traci Obrien DDS,F,10th,Figueroa High School,68,92
5633,Jacob Williams,M,12th,Figueroa High School,68,99
5692,Seth Martin,M,9th,Figueroa High School,68,70
5712,Michael Diaz,M,9th,Figueroa High School,68,57
5748,Tyler Wilson,M,12th,Figueroa High School,68,78
5812,Mitchell Hansen,M,10th,Figueroa High School,68,96
7672,Brian Barrett,M,11th,Hernandez High School,68,60
7681,Mary Miller,F,10th,Hernandez High School,68,69
7687,Thomas Guerrero,M,11th,Hernandez High School,68,67
7700,Jeffrey Thompson,M,12th,Hernandez High School,68,96
7707,Stephanie Johnson,F,9th,Hernandez High School,68,82
7713,Andrew Ward,M,10th,Hernandez High School,68,98
7716,Shelia Johnson,F,11th,Hernandez High School,68,69
7717,Alexandria Woods,F,10th,Hernandez High School,68,79
7736,Chad Oconnor,M,9th,Hernandez High School,68,68
7756,Maria Hurley,F,9th,Hernandez High School,68,90
7764,Jeffery Nguyen,M,9th,Hernandez High School,68,75
7768,Matthew Stark,M,10th,Hernandez High School,68,77
7804,Barry Edwards,M,9th,Hernandez High School,68,63
7809,Kevin Thompson,M,9th,Hernandez High School,68,77
7926,Mike Vaughn,M,9th,Hernandez High School,68,70
7929,Kevin Robertson,M,10th,Hernandez High School,68,96
7974,Todd Lopez,M,11th,Hernandez High School,68,99
8039,Lisa Snyder,F,12th,Hernandez High School,68,83
8071,Erika Griffith,F,9th,Hernandez High School,68,78
8133,Katherine Fitzgerald,F,11th,Hernandez High School,68,70
8156,Lori Bruce,F,12th,Hernandez High School,68,99
8209,Susan Lee,F,9th,Hernandez High School,68,63
8250,Stacey Sanders,F,9th,Hernandez High School,68,76
8358,Rebecca Arroyo,F,12th,Hernandez High School,68,84
8359,Stephanie Hicks,F,9th,Hernandez High School,68,83
8366,Patrick Barnes,M,10th,Hernandez High School,68,89
8447,Charles Miller,M,10th,Hernandez High School,68,83
8453,Clarence Olsen,M,12th,Hernandez High School,68,74
8505,Nancy Gonzales,F,11th,Hernandez High School,68,68
8518,Elizabeth Hunter,F,9th,Hernandez High School,68,89
8584,April Jenkins,F,12th,Hernandez High School,68,56
8586,Paul Martin,M,9th,Hernandez High School,68,81
8630,Roy Arnold,M,10th,Hernandez High School,68,98
8638,Casey Castro,F,11th,Hernandez High School,68,83
8661,Cindy Phillips,F,9th,Hernandez High School,68,57
8678,Antonio Santos,M,9th,Hernandez High School,68,63
8694,Terry Ellis,M,12th,Hernandez High School,68,62
8702,Timothy Black,M,10th,Hernandez High School,68,63
8790,Cynthia Allison,F,12th,Hernandez High School,68,87
8819,Taylor Cochran,F,11th,Hernandez High School,68,58
8849,Sheila Shepherd,F,12th,Hernandez High School,68,68
8962,Lisa Patel,F,10th,Hernandez High School,68,76
8998,Ronald Barry,M,9th,Hernandez High School,68,68
9076,Jerry Armstrong,M,9th,Hernandez High School,68,94
9085,Monica Brown,F,10th,Hernandez High School,68,71
9170,Ryan Mueller,M,11th,Hernandez High School,68,90
9206,Kayla Cruz,F,9th,Hernandez High School,68,81
9279,Stephanie Terrell,F,10th,Hernandez High School,68,92
9348,Joshua Crawford,M,10th,Hernandez High School,68,92
9509,Annette Chavez,F,11th,Hernandez High School,68,84
9541,Christina Gallagher,F,11th,Hernandez High School,68,74
9571,Brett Carroll,M,9th,Hernandez High School,68,96
9581,Michael Grant,M,9th,Hernandez High School,68,89
9638,Stephanie Good,F,9th,Hernandez High School,68,93
9681,Daniel Brown,M,9th,Hernandez High School,68,91
9718,Kendra Lee,F,10th,Hernandez High School,68,86
9763,Kim Goodman,F,10th,Hernandez High School,68,73
9774,Robert Douglas,M,10th,Hernandez High School,68,97
9782,Molly Clark,F,10th,Hernandez High School,68,62
9791,Sharon Nelson,F,12th,Hernandez High School,68,58
9906,Derrick Bauer,M,9th,Hernandez High School,68,82
9913,Cynthia Martinez,F,11th,Hernandez High School,68,79
9965,Rebecca Glenn,F,12th,Hernandez High School,68,72
9984,Victor Garcia,M,10th,Hernandez High School,68,97
9999,Patrick Thompson,M,12th,Hernandez High School,68,88
10042,Bill Perez,M,11th,Hernandez High School,68,87
10077,Bradley Jackson,M,10th,Hernandez High School,68,78
10083,Nicole Stanley,F,9th,Hernandez High School,68,67
10102,Elizabeth Garcia,F,9th,Hernandez High School,68,68
10203,Kimberly Moreno,F,10th,Hernandez High School,68,83
10257,Jacqueline Horne,F,11th,Hernandez High School,68,90
10262,Isaiah Carson,M,10th,Hernandez High School,68,81
10356,Evan Ruiz,M,10th,Hernandez High School,68,75
10366,Christine Garza,F,11th,Hernandez High School,68,70
10374,Beverly Roberson,F,11th,Hernandez High School,68,75
10396,Jennifer Schmidt,F,12th,Hernandez High School,68,75
10417,Olivia Carr,F,12th,Hernandez High School,68,84
10431,Taylor Petty,F,12th,Hernandez High School,68,94
10568,Cody Santiago,M,12th,Hernandez High School,68,67
10598,Travis Hernandez,M,10th,Hernandez High School,68,99
10615,Dr. Shane Gilmore MD,M,9th,Hernandez High School,68,67
10620,David Vasquez,M,10th,Hernandez High School,68,91
10630,Austin Rivera,M,10th,Hernandez High School,68,90
10752,Mary Hammond,F,10th,Hernandez High School,68,97
10781,Miss Lisa Kennedy,F,12th,Hernandez High School,68,80
10848,Shelly Snyder,F,11th,Hernandez High School,68,73
10931,Victor Olson,M,9th,Hernandez High School,68,88
10971,Janet Wilkinson,F,12th,Hernandez High School,68,55
10992,Diane Delgado,F,11th,Hernandez High School,68,71
11016,Mr. Dennis Gibson Jr.,M,9th,Hernandez High School,68,91
11027,Christopher Baker,M,11th,Hernandez High School,68,71
11032,William Webb,M,12th,Hernandez High School,68,91
11046,Dakota Martin,M,12th,Hernandez High School,68,69
11058,Richard Jackson,M,11th,Hernandez High School,68,69
11061,Anthony Reeves,M,10th,Hernandez High School,68,89
11062,Sara Hays,F,9th,Hernandez High School,68,85
11107,Chad Wood,M,9th,Hernandez High School,68,69
11110,Stephen Pham,M,10th,Hernandez High School,68,84
11166,Shannon Weber,F,10th,Hernandez High School,68,74
11188,Troy Summers,M,9th,Hernandez High School,68,83
11211,Heather Walker,F,11th,Hernandez High School,68,98
11227,Austin Butler,M,12th,Hernandez High School,68,89
11231,Misty Miller,F,12th,Hernandez High School,68,80
11283,Angela Fuentes,F,9th,Hernandez High School,68,77
11309,Elizabeth Fisher,F,10th,Hernandez High School,68,95
11360,Jerry Brown,M,11th,Hernandez High School,68,78
11396,Julie Weber,F,9th,Hernandez High School,68,57
11487,Gary Brown,M,10th,Hernandez High School,68,57
11566,Dominic Nelson,M,9th,Hernandez High School,68,58
11587,Pamela Burns,F,11th,Hernandez High School,68,69
11650,Jacqueline Thompson,F,11th,Hernandez High School,68,84
11712,Regina Garcia,F,9th,Hernandez High School,68,57
11778,Cynthia Gilmore,F,12th,Hernandez High School,68,99
11782,James Valentine,M,10th,Hernandez High School,68,95
11806,Collin Williams,M,12th,Hernandez High School,68,89
11833,Shannon Hatfield,F,11th,Hernandez High School,68,61
11884,Tracey Curtis,F,11th,Hernandez High School,68,73
11902,Dylan Allen,M,9th,Hernandez High School,68,67
11915,Douglas Lewis,M,11th,Hernandez High School,68,93
11957,Daniel Burns,M,9th,Hernandez High School,68,63
12071,James Johnson,M,12th,Hernandez High School,68,95
12108,Ashley Moreno,F,10th,Hernandez High School,68,65
12158,Mrs. Michelle Dickerson DDS,F,10th,Hernandez High School,68,58
12217,Michael Tucker,M,11th,Hernandez High School,68,71
12250,Thomas Bright,M,10th,Hernandez High School,68,64
17885,Joseph Webster,M,11th,Bailey High School,68,69
17952,Barbara Jacobs,F,10th,Bailey High School,68,59
17986,Taylor Horton,F,10th,Bailey High School,68,93
17995,Jeffrey Andersen,M,12th,Bailey High School,68,58
18028,Joy Shah,F,12th,Bailey High School,68,96
18071,Parker Ward,M,10th,Bailey High School,68,71
18076,Linda Harris,F,10th,Bailey High School,68,58
18103,Richard Macdonald,M,9th,Bailey High School,68,91
18182,Brett Garcia,M,12th,Bailey High School,68,90
18206,Peter Gonzalez,M,9th,Bailey High School,68,59
18246,Mark Browning,M,9th,Bailey High School,68,63
18288,Makayla Gutierrez,F,10th,Bailey High School,68,72
18388,Patty Nelson,F,9th,Bailey High School,68,82
18423,Dr. Carl James,M,9th,Bailey High School,68,60
18437,Edward Turner,M,10th,Bailey High School,68,57
18477,Lisa Harris,F,9th,Bailey High School,68,89
18484,Jeffery Burns,M,11th,Bailey High School,68,98
18490,Madison Kline,F,10th,Bailey High School,68,67
18497,Karen Horton,F,11th,Bailey High School,68,72
18549,Steven Campbell,M,10th,Bailey High School,68,60
18607,Steven Ball,M,11th,Bailey High School,68,91
18613,Daniel Rowland,M,9th,Bailey High School,68,70
18632,Amanda Shepherd,F,12th,Bailey High School,68,68
18696,David Steele,M,10th,Bailey High School,68,81
18716,John Brown,M,9th,Bailey High School,68,64
18769,John Foster,M,12th,Bailey High School,68,72
18787,Matthew Quinn,M,12th,Bailey High School,68,71
18905,Melissa Sandoval,F,9th,Bailey High School,68,79
18909,Mr. Derek Wilson,M,10th,Bailey High School,68,81
18917,Denise Marshall,F,11th,Bailey High School,68,89
18931,Travis Webb,M,9th,Bailey High School,68,67
19024,Norman Burns,M,9th,Bailey High School,68,97
19033,Lisa Mahoney,F,11th,Bailey High School,68,61
19035,Victoria Browning,F,12th,Bailey High School,68,69
19065,Molly Anderson,F,12th,Bailey High School,68,64
19082,Shawn Brown,M,11th,Bailey High School,68,68
19116,Paul Wood,M,9th,Bailey High School,68,83
19151,Joshua Butler,M,11th,Bailey High School,68,55
19274,Matthew Riggs,M,9th,Bailey High School,68,76
19278,Kristen Valencia,F,10th,Bailey High School,68,57
19310,Marie Sexton,F,12th,Bailey High School,68,85
19351,Monica King,F,10th,Bailey High School,68,56
19377,Regina Garcia,F,9th,Bailey High School,68,82
19492,Brett Palmer,M,11th,Bailey High School,68,91
19530,Sandy West,F,11th,Bailey High School,68,91
19595,Emily Martin,F,11th,Bailey High School,68,94
19637,Donna Esparza,F,11th,Bailey High School,68,99
19801,Heather Hall,F,9th,Bailey High School,68,86
19831,Cynthia Green,F,9th,Bailey High School,68,75
19881,Joseph Hodges,M,9th,Bailey High School,68,86
19939,Kevin Carpenter,M,11th,Bailey High School,68,74
19941,Ashley Johnson,F,11th,Bailey High School,68,69
19958,Claudia Pham,F,11th,Bailey High School,68,94
19995,Mrs. Pam Lewis DVM,F,9th,Bailey High School,68,62
20060,Jenna Greer,F,9th,Bailey High School,68,95
20072,Kerry Taylor,F,11th,Bailey High School,68,57
20104,Pamela Jones,F,12th,Bailey High School,68,79
20149,Elizabeth Sanders,F,12th,Bailey High School,68,87
20393,Kendra Shannon,F,10th,Bailey High School,68,71
20454,Lance Dennis,M,11th,Bailey High School,68,74
20488,Brian Collins,M,11th,Bailey High School,68,82
20504,Joseph Jones,M,9th,Bailey High School,68,61
20546,Christina Tapia,F,10th,Bailey High School,68,78
20554,Richard Brown,M,12th,Bailey High School,68,64
20612,Terri Valdez,F,12th,Bailey High School,68,88
20637,Rebecca Brennan,F,10th,Bailey High School,68,79
20696,Amy Smith,F,10th,Bailey High School,68,80
20762,Thomas Miller,M,11th,Bailey High School,68,86
20803,William Durham,M,9th,Bailey High School,68,81
20882,Colleen Gibson,F,12th,Bailey High School,68,66
21006,Christina Barnett,F,10th,Bailey High School,68,94
21044,Christina Alvarez PhD,F,12th,Bailey High School,68,77
21103,Tammy Ward,F,10th,Bailey High School,68,69
21105,Christina Martin,F,9th,Bailey High School,68,63
21136,Scott Proctor,M,9th,Bailey High School,68,56
21150,Tracy Duran,F,12th,Bailey High School,68,59
21151,Kathryn Stanley,F,9th,Bailey High School,68,65
21154,Scott Meyers,M,12th,Bailey High School,68,79
21216,Keith Anderson,M,9th,Bailey High School,68,77
21295,Nathaniel Adkins,M,10th,Bailey High School,68,59
21366,Shannon Gutierrez,F,10th,Bailey High School,68,61
21374,Russell Young,M,11th,Bailey High School,68,63
21376,Suzanne Torres,F,11th,Bailey High School,68,59
21469,Brian Dickson,M,11th,Bailey High School,68,97
21489,Samuel Richardson,M,12th,Bailey High School,68,98
21495,James Williams,M,11th,Bailey High School,68,92
21512,Shane Gibson,M,12th,Bailey High School,68,56
21520,Nicholas Diaz,M,9th,Bailey High School,68,63
21523,Stacy Davis,F,9th,Bailey High School,68,75
21544,Stephanie Hatfield,F,10th,Bailey High School,68,69
21552,Timothy Gomez,M,9th,Bailey High School,68,75
21589,David Santos,M,12th,Bailey High School,68,96
21611,Mary Clayton,F,11th,Bailey High School,68,98
21626,Diane Vaughn,F,12th,Bailey High School,68,72
21627,Edward Munoz,M,9th,Bailey High School,68,65
21642,Kenneth Cox,M,12th,Bailey High School,68,75
21703,William Waters,M,12th,Bailey High School,68,93
21780,Darlene Smith,F,10th,Bailey High School,68,89
21794,Victor Ingram,M,12th,Bailey High School,68,91
21918,Tanya Tyler,F,11th,Bailey High School,68,83
21971,Kimberly Abbott,F,11th,Bailey High School,68,70
22123,Sara Bradford,F,11th,Bailey High School,68,92
22276,Mr. Anthony Deleon,M,10th,Bailey High School,68,60
22289,Jason Brown,M,9th,Bailey High School,68,60
22314,Edward Edwards,M,9th,Bailey High School,68,98
22326,Troy Barry,M,12th,Bailey High School,68,57
22377,Rebecca Little,F,10th,Bailey High School,68,89
22380,Carolyn Cox,F,12th,Bailey High School,68,97
22408,Jerry Kelley,M,11th,Bailey High School,68,73
22414,Jacob Payne,M,11th,Bailey High School,68,94
22418,Keith Mcdonald,M,12th,Bailey High School,68,81
22437,Zachary Green,M,12th,Bailey High School,68,58
22443,Mindy Kennedy,F,11th,Bailey High School,68,62
22454,James Love,M,11th,Bailey High School,68,83
22492,Tara Forbes,F,12th,Bailey High School,68,75
22497,Malik Roy,M,11th,Bailey High School,68,94
22531,John Mcdaniel,M,9th,Bailey High School,68,93
22585,Mandy Hensley,F,9th,Bailey High School,68,96
22591,Natasha Williams,F,12th,Bailey High School,68,61
22614,David Watson,M,11th,Bailey High School,68,90
22625,Joshua Lewis,M,10th,Bailey High School,68,78
22630,Joshua Andrews,M,11th,Bailey High School,68,81
22710,Jason Knight,M,11th,Bailey High School,68,94
22765,Beth Morse,F,10th,Bailey High School,68,79
22795,Tonya Hawkins,F,10th,Bailey High School,68,81
22805,Robert Reid,M,10th,Bailey High School,68,95
26041,Patricia Escobar,F,12th,Rodriguez High School,68,98
26065,Micheal Ryan,M,12th,Rodriguez High School,68,69
26082,Tiffany Sanders,F,11th,Rodriguez High School,68,81
26091,Richard Boone,M,10th,Rodriguez High School,68,88
26100,Jacob Nelson,M,11th,Rodriguez High School,68,67
26105,Lawrence Mejia,M,12th,Rodriguez High School,68,76
26121,Andrew Dalton,M,11th,Rodriguez High School,68,80
26132,Laurie Carter,F,9th,Rodriguez High School,68,93
26160,Steven Wilcox,M,9th,Rodriguez High School,68,95
26217,Amy Williams,F,12th,Rodriguez High School,68,58
26263,Jennifer Schmitt,F,10th,Rodriguez High School,68,85
26269,Matthew Barnes,M,9th,Rodriguez High School,68,56
26281,David Warner,M,12th,Rodriguez High School,68,69
26368,Jeremy Thompson,M,10th,Rodriguez High School,68,97
26390,Megan Woodard,F,9th,Rodriguez High School,68,55
26432,Jorge Haney,M,12th,Rodriguez High School,68,84
26453,David Escobar,M,10th,Rodriguez High School,68,66
26532,Raymond Byrd,M,11th,Rodriguez High School,68,70
26552,Peter Moran,M,9th,Rodriguez High School,68,58
26560,Ricky Cochran,M,10th,Rodriguez High School,68,76
26586,Kayla Cuevas,F,10th,Rodriguez High School,68,60
26593,Mr. Joshua Thompson Jr.,M,12th,Rodriguez High School,68,96
26637,Joshua Davis,M,9th,Rodriguez High School,68,88
26644,Matthew Hunt,M,10th,Rodriguez High School,68,75
26649,Tiffany Vargas,F,9th,Rodriguez High School,68,99
26702,Roberta Garcia MD,F,12th,Rodriguez High School,68,95
26712,Kathryn Morgan,F,10th,Rodriguez High School,68,82
26718,Diana Fletcher,F,12th,Rodriguez High School,68,76
26746,Brian Strong,M,9th,Rodriguez High School,68,73
26854,Michael Ramos,M,12th,Rodriguez High School,68,73
26922,Virginia Villarreal,F,11th,Rodriguez High School,68,73
26947,Jeffery Williams,M,12th,Rodriguez High School,68,82
26956,Ronald Rivera,M,11th,Rodriguez High School,68,90
26966,Christine Navarro,F,12th,Rodriguez High School,68,96
26992,Alexa Green,F,9th,Rodriguez High School,68,97
27064,Robert Davila,M,11th,Rodriguez High School,68,60
27087,Lori King,F,11th,Rodriguez High School,68,90
27093,Elizabeth Boone,F,10th,Rodriguez High School,68,80
27140,Nathan Brady,M,10th,Rodriguez High School,68,70
27248,Angel Oconnor,F,12th,Rodriguez High School,68,90
27252,Erik Byrd,M,9th,Rodriguez High School,68,57
27254,Brenda Maldonado MD,F,12th,Rodriguez High School,68,75
27327,James Washington,M,9th,Rodriguez High School,68,95
27328,Anthony Wong,M,9th,Rodriguez High School,68,92
27363,Daniel Patterson,M,12th,Rodriguez High School,68,58
27452,Stephanie Petty,F,10th,Rodriguez High School,68,82
27464,Bradley Reilly,M,9th,Rodriguez High School,68,95
27487,Jessica Hooper,F,9th,Rodriguez High School,68,94
27537,Jennifer Ryan,F,9th,Rodriguez High School,68,94
27586,Erin Gilbert,F,10th,Rodriguez High School,68,60
27596,Joseph Mcdaniel,M,11th,Rodriguez High School,68,78
27623,Michael Schmidt,M,11th,Rodriguez High School,68,92
27628,Alexandra Newman,F,12th,Rodriguez High School,68,92
27647,Christina Reed,F,12th,Rodriguez High School,68,99
27705,Lisa Joyce,F,11th,Rodriguez High School,68,86
27736,Sara Mata,F,9th,Rodriguez High School,68,89
